Source IP,Destination IP,Source Port,Destination Port,Protocol,Timestamp,SYN Flag Count,ACK Flag Count,Label
172.16.0.5,192.168.50.1,54563,54563,6,2018-12-01 13:30:31.123408,0,1,Syn
172.16.0.5,192.168.50.1,62709,5249,6,2018-12-01 13:30:31.123457,0,1,Syn
172.16.0.5,192.168.50.1,27369,27369,6,2018-12-01 13:30:31.123851,0,1,Syn
172.16.0.5,192.168.50.1,12050,12050,6,2018-12-01 13:30:31.123920,0,1,Syn
172.16.0.5,192.168.50.1,62710,30571,6,2018-12-01 13:30:31.123922,0,1,Syn
172.16.0.5,192.168.50.1,62711,54017,6,2018-12-01 13:30:31.123971,0,1,Syn
172.16.0.5,192.168.50.1,62712,60711,6,2018-12-01 13:30:31.124029,0,1,Syn
172.16.0.5,192.168.50.1,62713,53403,6,2018-12-01 13:30:31.124031,0,1,Syn
172.16.0.5,192.168.50.1,62714,46155,6,2018-12-01 13:30:31.124080,0,1,Syn
172.16.0.5,192.168.50.1,26090,26090,6,2018-12-01 13:30:31.124141,0,1,Syn
172.16.0.5,192.168.50.1,62715,30571,6,2018-12-01 13:30:31.124144,0,1,Syn
172.16.0.5,192.168.50.1,29687,29687,6,2018-12-01 13:30:31.124193,0,1,Syn
172.16.0.5,192.168.50.1,62716,29193,6,2018-12-01 13:30:31.124258,0,1,Syn
172.16.0.5,192.168.50.1,34601,34601,6,2018-12-01 13:30:31.124259,0,1,Syn
172.16.0.5,192.168.50.1,34501,34501,6,2018-12-01 13:30:31.124737,0,1,Syn
172.16.0.5,192.168.50.1,62717,15689,6,2018-12-01 13:30:31.125061,0,1,Syn
172.16.0.5,192.168.50.1,62718,17388,6,2018-12-01 13:30:31.125119,0,1,Syn
172.16.0.5,192.168.50.1,24634,24634,6,2018-12-01 13:30:31.125121,0,1,Syn
172.16.0.5,192.168.50.1,62254,1838,6,2018-12-01 13:30:31.125167,0,1,Syn
172.16.0.5,192.168.50.1,62719,51592,6,2018-12-01 13:30:31.125227,0,1,Syn
172.16.0.5,192.168.50.1,51703,51703,6,2018-12-01 13:30:31.125229,0,1,Syn
172.16.0.5,192.168.50.1,34176,34176,6,2018-12-01 13:30:31.125279,0,1,Syn
172.16.0.5,192.168.50.1,62720,32003,6,2018-12-01 13:30:31.125333,0,1,Syn
172.16.0.5,192.168.50.1,62721,51104,6,2018-12-01 13:30:31.125335,0,1,Syn
172.16.0.5,192.168.50.1,36282,36282,6,2018-12-01 13:30:31.125384,0,1,Syn
172.16.0.5,192.168.50.1,65159,65159,6,2018-12-01 13:30:31.125435,0,1,Syn
172.16.0.5,192.168.50.1,45840,45840,6,2018-12-01 13:30:31.125563,0,1,Syn
172.16.0.5,192.168.50.1,54581,54581,6,2018-12-01 13:30:31.125565,0,1,Syn
172.16.0.5,192.168.50.1,62722,53594,6,2018-12-01 13:30:31.126195,0,1,Syn
172.16.0.5,192.168.50.1,62723,28747,6,2018-12-01 13:30:31.126459,0,1,Syn
172.16.0.5,192.168.50.1,62724,65069,6,2018-12-01 13:30:31.126809,0,1,Syn
172.16.0.5,192.168.50.1,62725,44227,6,2018-12-01 13:30:31.126811,0,1,Syn
172.16.0.5,192.168.50.1,24560,24560,6,2018-12-01 13:30:31.126860,0,1,Syn
172.16.0.5,192.168.50.1,62726,37622,6,2018-12-01 13:30:31.126916,0,1,Syn
172.16.0.5,192.168.50.1,62727,28685,6,2018-12-01 13:30:31.127036,0,1,Syn
172.16.0.5,192.168.50.1,31115,31115,6,2018-12-01 13:30:31.127148,0,1,Syn
172.16.0.5,192.168.50.1,62366,62366,6,2018-12-01 13:30:31.127150,0,1,Syn
172.16.0.5,192.168.50.1,62728,43741,6,2018-12-01 13:30:31.127202,0,1,Syn
172.16.0.5,192.168.50.1,62729,44229,6,2018-12-01 13:30:31.127253,0,1,Syn
172.16.0.5,192.168.50.1,62730,26787,6,2018-12-01 13:30:31.127256,0,1,Syn
172.16.0.5,192.168.50.1,62731,31174,6,2018-12-01 13:30:31.127304,0,1,Syn
172.16.0.5,192.168.50.1,62732,12376,6,2018-12-01 13:30:31.127376,0,1,Syn
172.16.0.5,192.168.50.1,27030,27030,6,2018-12-01 13:30:31.127377,0,1,Syn
172.16.0.5,192.168.50.1,62733,53636,6,2018-12-01 13:30:31.127656,0,1,Syn
172.16.0.5,192.168.50.1,62734,48210,6,2018-12-01 13:30:31.127734,0,1,Syn
172.16.0.5,192.168.50.1,62735,52884,6,2018-12-01 13:30:31.127905,0,1,Syn
172.16.0.5,192.168.50.1,62736,17000,6,2018-12-01 13:30:31.127907,0,1,Syn
172.16.0.5,192.168.50.1,62737,61148,6,2018-12-01 13:30:31.127956,0,1,Syn
172.16.0.5,192.168.50.1,62738,29868,6,2018-12-01 13:30:31.128015,0,1,Syn
172.16.0.5,192.168.50.1,20880,20880,6,2018-12-01 13:30:31.128017,0,1,Syn
172.16.0.5,192.168.50.1,62739,29868,6,2018-12-01 13:30:31.128065,0,1,Syn
172.16.0.5,192.168.50.1,62740,29868,6,2018-12-01 13:30:31.128121,0,1,Syn
172.16.0.5,192.168.50.1,9093,9093,6,2018-12-01 13:30:31.128248,0,1,Syn
172.16.0.5,192.168.50.1,62741,20761,6,2018-12-01 13:30:31.128249,0,1,Syn
172.16.0.5,192.168.50.1,62742,36729,6,2018-12-01 13:30:31.128302,0,1,Syn
172.16.0.5,192.168.50.1,49629,49629,6,2018-12-01 13:30:31.128353,0,1,Syn
172.16.0.5,192.168.50.1,62743,21731,6,2018-12-01 13:30:31.129001,0,1,Syn
172.16.0.5,192.168.50.1,32607,32607,6,2018-12-01 13:30:31.129099,0,1,Syn
172.16.0.5,192.168.50.1,62744,30254,6,2018-12-01 13:30:31.129440,0,1,Syn
172.16.0.5,192.168.50.1,14648,14648,6,2018-12-01 13:30:31.129442,0,1,Syn
172.16.0.5,192.168.50.1,35495,35495,6,2018-12-01 13:30:31.129493,0,1,Syn
172.16.0.5,192.168.50.1,62745,43103,6,2018-12-01 13:30:31.130094,0,1,Syn
172.16.0.5,192.168.50.1,62746,61702,6,2018-12-01 13:30:31.130096,0,1,Syn
172.16.0.5,192.168.50.1,33428,33428,6,2018-12-01 13:30:31.130372,0,1,Syn
172.16.0.5,192.168.50.1,62747,33428,6,2018-12-01 13:30:31.130374,0,1,Syn
172.16.0.5,192.168.50.1,62748,1833,6,2018-12-01 13:30:31.130422,0,1,Syn
172.16.0.5,192.168.50.1,62749,2328,6,2018-12-01 13:30:31.130484,0,1,Syn
172.16.0.5,192.168.50.1,62750,1514,6,2018-12-01 13:30:31.130486,0,1,Syn
172.16.0.5,192.168.50.1,63588,3172,6,2018-12-01 13:30:31.130534,0,1,Syn
172.16.0.5,192.168.50.1,62751,20714,6,2018-12-01 13:30:31.130588,0,1,Syn
172.16.0.5,192.168.50.1,62752,3172,6,2018-12-01 13:30:31.130590,0,1,Syn
172.16.0.5,192.168.50.1,62753,3172,6,2018-12-01 13:30:31.130638,0,1,Syn
172.16.0.5,192.168.50.1,61668,1252,6,2018-12-01 13:30:31.130968,0,1,Syn
172.16.0.5,192.168.50.1,62754,57351,6,2018-12-01 13:30:31.130969,0,1,Syn
172.16.0.5,192.168.50.1,24575,24575,6,2018-12-01 13:30:31.131017,0,1,Syn
172.16.0.5,192.168.50.1,62755,36682,6,2018-12-01 13:30:31.131078,0,1,Syn
172.16.0.5,192.168.50.1,62756,22719,6,2018-12-01 13:30:31.131079,0,1,Syn
172.16.0.5,192.168.50.1,62757,57663,6,2018-12-01 13:30:31.131128,0,1,Syn
172.16.0.5,192.168.50.1,62758,42888,6,2018-12-01 13:30:31.131186,0,1,Syn
172.16.0.5,192.168.50.1,23907,33881,6,2018-12-01 13:30:31.131188,0,1,Syn
172.16.0.5,192.168.50.1,62759,57351,6,2018-12-01 13:30:31.131240,0,1,Syn
172.16.0.5,192.168.50.1,22815,22815,6,2018-12-01 13:30:31.131241,0,1,Syn
172.16.0.5,192.168.50.1,25685,55079,6,2018-12-01 13:30:31.131288,0,1,Syn
172.16.0.5,192.168.50.1,62760,7336,6,2018-12-01 13:30:31.131291,0,1,Syn
172.16.0.5,192.168.50.1,22179,22179,6,2018-12-01 13:30:31.131346,0,1,Syn
172.16.0.5,192.168.50.1,45076,45076,6,2018-12-01 13:30:31.131830,0,1,Syn
172.16.0.5,192.168.50.1,39513,39513,6,2018-12-01 13:30:31.131939,0,1,Syn
172.16.0.5,192.168.50.1,62761,27891,6,2018-12-01 13:30:31.132249,0,1,Syn
172.16.0.5,192.168.50.1,62762,40428,6,2018-12-01 13:30:31.132429,0,1,Syn
172.16.0.5,192.168.50.1,62763,43184,6,2018-12-01 13:30:31.132431,0,1,Syn
172.16.0.5,192.168.50.1,41955,41955,6,2018-12-01 13:30:31.132481,0,1,Syn
172.16.0.5,192.168.50.1,62764,43184,6,2018-12-01 13:30:31.132534,0,1,Syn
172.16.0.5,192.168.50.1,20356,20356,6,2018-12-01 13:30:31.132721,0,1,Syn
172.16.0.5,192.168.50.1,34581,34581,6,2018-12-01 13:30:31.132778,0,1,Syn
172.16.0.5,192.168.50.1,63597,3181,6,2018-12-01 13:30:31.133043,0,1,Syn
172.16.0.5,192.168.50.1,62765,30121,6,2018-12-01 13:30:31.133575,0,1,Syn
172.16.0.5,192.168.50.1,62766,58550,6,2018-12-01 13:30:31.133577,0,1,Syn
172.16.0.5,192.168.50.1,62767,7142,6,2018-12-01 13:30:31.133625,0,1,Syn
172.16.0.5,192.168.50.1,62768,15523,6,2018-12-01 13:30:31.134138,0,1,Syn
172.16.0.5,192.168.50.1,17601,17601,6,2018-12-01 13:30:31.134269,0,1,Syn
172.16.0.5,192.168.50.1,62769,5039,6,2018-12-01 13:30:31.134514,0,1,Syn
172.16.0.5,192.168.50.1,30556,30556,6,2018-12-01 13:30:31.134516,0,1,Syn
172.16.0.5,192.168.50.1,62770,37641,6,2018-12-01 13:30:31.134697,0,1,Syn
172.16.0.5,192.168.50.1,7007,7007,6,2018-12-01 13:30:31.134699,0,1,Syn
172.16.0.5,192.168.50.1,30987,30987,6,2018-12-01 13:30:31.134748,0,1,Syn
172.16.0.5,192.168.50.1,62771,32717,6,2018-12-01 13:30:31.134805,0,1,Syn
172.16.0.5,192.168.50.1,62772,26678,6,2018-12-01 13:30:31.134807,0,1,Syn
172.16.0.5,192.168.50.1,62773,24997,6,2018-12-01 13:30:31.134856,0,1,Syn
172.16.0.5,192.168.50.1,62774,5748,6,2018-12-01 13:30:31.134912,0,1,Syn
172.16.0.5,192.168.50.1,24173,24173,6,2018-12-01 13:30:31.134914,0,1,Syn
172.16.0.5,192.168.50.1,62775,54096,6,2018-12-01 13:30:31.135032,0,1,Syn
172.16.0.5,192.168.50.1,62776,12984,6,2018-12-01 13:30:31.135205,0,1,Syn
172.16.0.5,192.168.50.1,62777,4832,6,2018-12-01 13:30:31.135207,0,1,Syn
172.16.0.5,192.168.50.1,62778,50976,6,2018-12-01 13:30:31.135257,0,1,Syn
172.16.0.5,192.168.50.1,37420,37420,6,2018-12-01 13:30:31.135307,0,1,Syn
172.16.0.5,192.168.50.1,5296,5296,6,2018-12-01 13:30:31.135357,0,1,Syn
172.16.0.5,192.168.50.1,36701,11933,6,2018-12-01 13:30:31.135358,0,1,Syn
172.16.0.5,192.168.50.1,24098,24098,6,2018-12-01 13:30:31.135483,0,1,Syn
172.16.0.5,192.168.50.1,43967,43967,6,2018-12-01 13:30:31.135485,0,1,Syn
172.16.0.5,192.168.50.1,62779,48197,6,2018-12-01 13:30:31.135533,0,1,Syn
172.16.0.5,192.168.50.1,813,963,6,2018-12-01 13:30:31.135621,0,1,Syn
172.16.0.5,192.168.50.1,62780,22544,6,2018-12-01 13:30:31.135937,0,1,Syn
172.16.0.5,192.168.50.1,62781,22544,6,2018-12-01 13:30:31.135939,0,1,Syn
172.16.0.5,192.168.50.1,62782,51586,6,2018-12-01 13:30:31.136038,0,1,Syn
172.16.0.5,192.168.50.1,62783,42295,6,2018-12-01 13:30:31.136621,0,1,Syn
172.16.0.5,192.168.50.1,62784,23086,6,2018-12-01 13:30:31.136766,0,1,Syn
172.16.0.5,192.168.50.1,62785,63557,6,2018-12-01 13:30:31.136767,0,1,Syn
172.16.0.5,192.168.50.1,62786,11383,6,2018-12-01 13:30:31.136891,0,1,Syn
172.16.0.5,192.168.50.1,62787,47716,6,2018-12-01 13:30:31.136892,0,1,Syn
172.16.0.5,192.168.50.1,14542,14542,6,2018-12-01 13:30:31.137214,0,1,Syn
172.16.0.5,192.168.50.1,62788,14542,6,2018-12-01 13:30:31.137215,0,1,Syn
172.16.0.5,192.168.50.1,62789,27745,6,2018-12-01 13:30:31.137320,0,1,Syn
172.16.0.5,192.168.50.1,57549,57549,6,2018-12-01 13:30:31.137376,0,1,Syn
172.16.0.5,192.168.50.1,40591,51242,6,2018-12-01 13:30:31.137378,0,1,Syn
172.16.0.5,192.168.50.1,12979,12979,6,2018-12-01 13:30:31.137428,0,1,Syn
172.16.0.5,192.168.50.1,62790,15091,6,2018-12-01 13:30:31.137429,0,1,Syn
172.16.0.5,192.168.50.1,9731,9731,6,2018-12-01 13:30:31.137479,0,1,Syn
172.16.0.5,192.168.50.1,62791,13480,6,2018-12-01 13:30:31.137539,0,1,Syn
172.16.0.5,192.168.50.1,38556,50734,6,2018-12-01 13:30:31.137541,0,1,Syn
172.16.0.5,192.168.50.1,62792,49388,6,2018-12-01 13:30:31.137589,0,1,Syn
172.16.0.5,192.168.50.1,15179,15179,6,2018-12-01 13:30:31.137591,0,1,Syn
172.16.0.5,192.168.50.1,16243,16243,6,2018-12-01 13:30:31.137653,0,1,Syn
172.16.0.5,192.168.50.1,20690,20690,6,2018-12-01 13:30:31.137654,0,1,Syn
172.16.0.5,192.168.50.1,10944,10944,6,2018-12-01 13:30:31.137702,0,1,Syn
172.16.0.5,192.168.50.1,62793,27793,6,2018-12-01 13:30:31.137765,0,1,Syn
172.16.0.5,192.168.50.1,62794,14274,6,2018-12-01 13:30:31.138232,0,1,Syn
172.16.0.5,192.168.50.1,62795,12026,6,2018-12-01 13:30:31.138233,0,1,Syn
172.16.0.5,192.168.50.1,9952,9952,6,2018-12-01 13:30:31.138490,0,1,Syn
172.16.0.5,192.168.50.1,62796,29738,6,2018-12-01 13:30:31.138491,0,1,Syn
172.16.0.5,192.168.50.1,62797,3443,6,2018-12-01 13:30:31.138539,0,1,Syn
172.16.0.5,192.168.50.1,62798,12536,6,2018-12-01 13:30:31.138600,0,1,Syn
172.16.0.5,192.168.50.1,62799,25558,6,2018-12-01 13:30:31.138602,0,1,Syn
172.16.0.5,192.168.50.1,32244,32244,6,2018-12-01 13:30:31.138649,0,1,Syn
172.16.0.5,192.168.50.1,64497,4081,6,2018-12-01 13:30:31.138710,0,1,Syn
172.16.0.5,192.168.50.1,62800,45877,6,2018-12-01 13:30:31.138713,0,1,Syn
172.16.0.5,192.168.50.1,62801,2778,6,2018-12-01 13:30:31.138761,0,1,Syn
172.16.0.5,192.168.50.1,11896,11896,6,2018-12-01 13:30:31.138826,0,1,Syn
172.16.0.5,192.168.50.1,62802,62731,6,2018-12-01 13:30:31.138827,0,1,Syn
172.16.0.5,192.168.50.1,65278,4862,6,2018-12-01 13:30:31.138876,0,1,Syn
172.16.0.5,192.168.50.1,41893,41893,6,2018-12-01 13:30:31.139048,0,1,Syn
172.16.0.5,192.168.50.1,48073,48073,6,2018-12-01 13:30:31.139050,0,1,Syn
172.16.0.5,192.168.50.1,11068,11068,6,2018-12-01 13:30:31.139098,0,1,Syn
172.16.0.5,192.168.50.1,62803,11068,6,2018-12-01 13:30:31.139156,0,1,Syn
172.16.0.5,192.168.50.1,62804,60423,6,2018-12-01 13:30:31.139214,0,1,Syn
172.16.0.5,192.168.50.1,14017,14017,6,2018-12-01 13:30:31.139506,0,1,Syn
172.16.0.5,192.168.50.1,38788,38788,6,2018-12-01 13:30:31.139567,0,1,Syn
172.16.0.5,192.168.50.1,62805,12560,6,2018-12-01 13:30:31.139569,0,1,Syn
172.16.0.5,192.168.50.1,62806,61197,6,2018-12-01 13:30:31.140093,0,1,Syn
172.16.0.5,192.168.50.1,39947,61197,6,2018-12-01 13:30:31.140094,0,1,Syn
172.16.0.5,192.168.50.1,62807,12511,6,2018-12-01 13:30:31.140143,0,1,Syn
172.16.0.5,192.168.50.1,62808,55692,6,2018-12-01 13:30:31.140194,0,1,Syn
172.16.0.5,192.168.50.1,62809,8980,6,2018-12-01 13:30:31.141455,0,1,Syn
172.16.0.5,192.168.50.1,62810,5233,6,2018-12-01 13:30:31.141457,0,1,Syn
172.16.0.5,192.168.50.1,62811,16695,6,2018-12-01 13:30:31.141771,0,1,Syn
172.16.0.5,192.168.50.1,62812,43652,6,2018-12-01 13:30:31.141773,0,1,Syn
172.16.0.5,192.168.50.1,60152,60152,6,2018-12-01 13:30:31.141939,0,1,Syn
172.16.0.5,192.168.50.1,62813,8638,6,2018-12-01 13:30:31.142163,0,1,Syn
172.16.0.5,192.168.50.1,48905,48905,6,2018-12-01 13:30:31.142164,0,1,Syn
172.16.0.5,192.168.50.1,62814,51267,6,2018-12-01 13:30:31.142293,0,1,Syn
172.16.0.5,192.168.50.1,29917,29917,6,2018-12-01 13:30:31.142295,0,1,Syn
172.16.0.5,192.168.50.1,62815,38216,6,2018-12-01 13:30:31.142546,0,1,Syn
172.16.0.5,192.168.50.1,41444,41444,6,2018-12-01 13:30:31.142596,0,1,Syn
172.16.0.5,192.168.50.1,62816,46378,6,2018-12-01 13:30:31.142752,0,1,Syn
172.16.0.5,192.168.50.1,629,629,6,2018-12-01 13:30:31.142975,0,1,Syn
172.16.0.5,192.168.50.1,62817,34066,6,2018-12-01 13:30:31.142976,0,1,Syn
172.16.0.5,192.168.50.1,23827,23827,6,2018-12-01 13:30:31.143164,0,1,Syn
172.16.0.5,192.168.50.1,62818,5199,6,2018-12-01 13:30:31.143316,0,1,Syn
172.16.0.5,192.168.50.1,23344,23344,6,2018-12-01 13:30:31.143483,0,1,Syn
172.16.0.5,192.168.50.1,62819,30011,6,2018-12-01 13:30:31.143533,0,1,Syn
172.16.0.5,192.168.50.1,62820,64208,6,2018-12-01 13:30:31.143846,0,1,Syn
172.16.0.5,192.168.50.1,62821,14907,6,2018-12-01 13:30:31.143847,0,1,Syn
172.16.0.5,192.168.50.1,62822,4267,6,2018-12-01 13:30:31.143983,0,1,Syn
172.16.0.5,192.168.50.1,18803,18803,6,2018-12-01 13:30:31.143985,0,1,Syn
172.16.0.5,192.168.50.1,38633,38633,6,2018-12-01 13:30:31.144055,0,1,Syn
172.16.0.5,192.168.50.1,62823,18506,6,2018-12-01 13:30:31.144056,0,1,Syn
172.16.0.5,192.168.50.1,62824,43779,6,2018-12-01 13:30:31.144107,0,1,Syn
172.16.0.5,192.168.50.1,25071,25071,6,2018-12-01 13:30:31.144160,0,1,Syn
172.16.0.5,192.168.50.1,62825,18506,6,2018-12-01 13:30:31.144162,0,1,Syn
172.16.0.5,192.168.50.1,61810,61810,6,2018-12-01 13:30:31.144300,0,1,Syn
172.16.0.5,192.168.50.1,46600,43585,6,2018-12-01 13:30:31.144463,0,1,Syn
172.16.0.5,192.168.50.1,62826,58106,6,2018-12-01 13:30:31.144616,0,1,Syn
172.16.0.5,192.168.50.1,48883,48883,6,2018-12-01 13:30:31.144802,0,1,Syn
172.16.0.5,192.168.50.1,62827,17569,6,2018-12-01 13:30:31.144954,0,1,Syn
172.16.0.5,192.168.50.1,60758,60758,6,2018-12-01 13:30:31.144955,0,1,Syn
172.16.0.5,192.168.50.1,59561,59561,6,2018-12-01 13:30:31.145001,0,1,Syn
172.16.0.5,192.168.50.1,62828,11331,6,2018-12-01 13:30:31.145062,0,1,Syn
172.16.0.5,192.168.50.1,62829,3772,6,2018-12-01 13:30:31.145184,0,1,Syn
172.16.0.5,192.168.50.1,59883,59883,6,2018-12-01 13:30:31.145185,0,1,Syn
172.16.0.5,192.168.50.1,62830,7976,6,2018-12-01 13:30:31.145235,0,1,Syn
172.16.0.5,192.168.50.1,39816,39816,6,2018-12-01 13:30:31.145237,0,1,Syn
172.16.0.5,192.168.50.1,62831,59709,6,2018-12-01 13:30:31.145302,0,1,Syn
172.16.0.5,192.168.50.1,62832,59709,6,2018-12-01 13:30:31.145304,0,1,Syn
172.16.0.5,192.168.50.1,25272,25272,6,2018-12-01 13:30:31.145604,0,1,Syn
172.16.0.5,192.168.50.1,13742,13742,6,2018-12-01 13:30:31.145670,0,1,Syn
172.16.0.5,192.168.50.1,62833,12683,6,2018-12-01 13:30:31.145671,0,1,Syn
172.16.0.5,192.168.50.1,62834,26819,6,2018-12-01 13:30:31.145723,0,1,Syn
172.16.0.5,192.168.50.1,62835,52141,6,2018-12-01 13:30:31.145781,0,1,Syn
172.16.0.5,192.168.50.1,62836,16562,6,2018-12-01 13:30:31.145832,0,1,Syn
172.16.0.5,192.168.50.1,62837,16637,6,2018-12-01 13:30:31.145833,0,1,Syn
172.16.0.5,192.168.50.1,13613,13613,6,2018-12-01 13:30:31.145882,0,1,Syn
172.16.0.5,192.168.50.1,62838,21271,6,2018-12-01 13:30:31.145942,0,1,Syn
172.16.0.5,192.168.50.1,61990,61990,6,2018-12-01 13:30:31.146139,0,1,Syn
172.16.0.5,192.168.50.1,62839,19687,6,2018-12-01 13:30:31.146226,0,1,Syn
172.16.0.5,192.168.50.1,62840,60166,6,2018-12-01 13:30:31.146228,0,1,Syn
172.16.0.5,192.168.50.1,62841,34860,6,2018-12-01 13:30:31.146615,0,1,Syn
172.16.0.5,192.168.50.1,62842,44196,6,2018-12-01 13:30:31.146617,0,1,Syn
172.16.0.5,192.168.50.1,51363,51363,6,2018-12-01 13:30:31.146680,0,1,Syn
172.16.0.5,192.168.50.1,62843,4098,6,2018-12-01 13:30:31.146681,0,1,Syn
172.16.0.5,192.168.50.1,41436,41436,6,2018-12-01 13:30:31.146731,0,1,Syn
172.16.0.5,192.168.50.1,62844,15866,6,2018-12-01 13:30:31.146788,0,1,Syn
172.16.0.5,192.168.50.1,62845,44196,6,2018-12-01 13:30:31.146790,0,1,Syn
172.16.0.5,192.168.50.1,62846,1061,6,2018-12-01 13:30:31.146837,0,1,Syn
172.16.0.5,192.168.50.1,62847,48492,6,2018-12-01 13:30:31.147041,0,1,Syn
172.16.0.5,192.168.50.1,53122,53122,6,2018-12-01 13:30:31.147291,0,1,Syn
172.16.0.5,192.168.50.1,62848,17768,6,2018-12-01 13:30:31.147293,0,1,Syn
172.16.0.5,192.168.50.1,42471,42471,6,2018-12-01 13:30:31.147341,0,1,Syn
172.16.0.5,192.168.50.1,46082,46082,6,2018-12-01 13:30:31.147404,0,1,Syn
172.16.0.5,192.168.50.1,62849,57580,6,2018-12-01 13:30:31.147406,0,1,Syn
172.16.0.5,192.168.50.1,62850,14118,6,2018-12-01 13:30:31.147451,0,1,Syn
172.16.0.5,192.168.50.1,62502,62502,6,2018-12-01 13:30:31.147511,0,1,Syn
172.16.0.5,192.168.50.1,62851,30720,6,2018-12-01 13:30:31.147513,0,1,Syn
172.16.0.5,192.168.50.1,62852,60467,6,2018-12-01 13:30:31.147561,0,1,Syn
172.16.0.5,192.168.50.1,62853,64009,6,2018-12-01 13:30:31.147784,0,1,Syn
172.16.0.5,192.168.50.1,43333,43333,6,2018-12-01 13:30:31.147785,0,1,Syn
172.16.0.5,192.168.50.1,62854,20503,6,2018-12-01 13:30:31.147931,0,1,Syn
172.16.0.5,192.168.50.1,62855,40774,6,2018-12-01 13:30:31.147933,0,1,Syn
172.16.0.5,192.168.50.1,49326,49326,6,2018-12-01 13:30:31.148324,0,1,Syn
172.16.0.5,192.168.50.1,62856,3081,6,2018-12-01 13:30:31.148409,0,1,Syn
172.16.0.5,192.168.50.1,62857,21094,6,2018-12-01 13:30:31.148710,0,1,Syn
172.16.0.5,192.168.50.1,62858,62638,6,2018-12-01 13:30:31.148711,0,1,Syn
172.16.0.5,192.168.50.1,48228,48228,6,2018-12-01 13:30:31.149179,0,1,Syn
172.16.0.5,192.168.50.1,62859,33595,6,2018-12-01 13:30:31.149246,0,1,Syn
172.16.0.5,192.168.50.1,62860,25607,6,2018-12-01 13:30:31.149248,0,1,Syn
172.16.0.5,192.168.50.1,62861,33822,6,2018-12-01 13:30:31.149298,0,1,Syn
172.16.0.5,192.168.50.1,62862,31440,6,2018-12-01 13:30:31.149607,0,1,Syn
172.16.0.5,192.168.50.1,62863,53012,6,2018-12-01 13:30:31.149608,0,1,Syn
172.16.0.5,192.168.50.1,62864,65454,6,2018-12-01 13:30:31.149657,0,1,Syn
172.16.0.5,192.168.50.1,40194,40194,6,2018-12-01 13:30:31.150614,0,1,Syn
172.16.0.5,192.168.50.1,62865,48283,6,2018-12-01 13:30:31.150616,0,1,Syn
172.16.0.5,192.168.50.1,40898,40898,6,2018-12-01 13:30:31.150663,0,1,Syn
172.16.0.5,192.168.50.1,49762,49762,6,2018-12-01 13:30:31.150729,0,1,Syn
172.16.0.5,192.168.50.1,62866,40194,6,2018-12-01 13:30:31.150777,0,1,Syn
172.16.0.5,192.168.50.1,62867,49762,6,2018-12-01 13:30:31.150779,0,1,Syn
172.16.0.5,192.168.50.1,27635,27635,6,2018-12-01 13:30:31.150827,0,1,Syn
172.16.0.5,192.168.50.1,62868,28335,6,2018-12-01 13:30:31.151002,0,1,Syn
172.16.0.5,192.168.50.1,62869,42988,6,2018-12-01 13:30:31.151105,0,1,Syn
172.16.0.5,192.168.50.1,22670,22670,6,2018-12-01 13:30:31.151187,0,1,Syn
172.16.0.5,192.168.50.1,62870,61054,6,2018-12-01 13:30:31.151266,0,1,Syn
172.16.0.5,192.168.50.1,61837,1421,6,2018-12-01 13:30:31.151326,0,1,Syn
172.16.0.5,192.168.50.1,41248,41248,6,2018-12-01 13:30:31.151328,0,1,Syn
172.16.0.5,192.168.50.1,62871,25233,6,2018-12-01 13:30:31.151503,0,1,Syn
172.16.0.5,192.168.50.1,62872,51567,6,2018-12-01 13:30:31.151505,0,1,Syn
172.16.0.5,192.168.50.1,62873,49343,6,2018-12-01 13:30:31.151572,0,1,Syn
172.16.0.5,192.168.50.1,64714,4298,6,2018-12-01 13:30:31.151573,0,1,Syn
172.16.0.5,192.168.50.1,44390,44390,6,2018-12-01 13:30:31.151623,0,1,Syn
172.16.0.5,192.168.50.1,62874,58804,6,2018-12-01 13:30:31.151913,0,1,Syn
172.16.0.5,192.168.50.1,62875,21564,6,2018-12-01 13:30:31.152077,0,1,Syn
172.16.0.5,192.168.50.1,62876,3265,6,2018-12-01 13:30:31.152428,0,1,Syn
172.16.0.5,192.168.50.1,29607,29607,6,2018-12-01 13:30:31.152597,0,1,Syn
172.16.0.5,192.168.50.1,23191,23191,6,2018-12-01 13:30:31.152789,0,1,Syn
172.16.0.5,192.168.50.1,33636,33636,6,2018-12-01 13:30:31.152846,0,1,Syn
172.16.0.5,192.168.50.1,5797,5797,6,2018-12-01 13:30:31.152848,0,1,Syn
172.16.0.5,192.168.50.1,953,442,6,2018-12-01 13:30:31.152965,0,1,Syn
172.16.0.5,192.168.50.1,62877,4025,6,2018-12-01 13:30:31.153045,0,1,Syn
172.16.0.5,192.168.50.1,11755,11755,6,2018-12-01 13:30:31.153046,0,1,Syn
172.16.0.5,192.168.50.1,62878,41192,6,2018-12-01 13:30:31.153097,0,1,Syn
172.16.0.5,192.168.50.1,62879,24465,6,2018-12-01 13:30:31.153152,0,1,Syn
172.16.0.5,192.168.50.1,62880,17071,6,2018-12-01 13:30:31.153154,0,1,Syn
172.16.0.5,192.168.50.1,62881,58856,6,2018-12-01 13:30:31.153200,0,1,Syn
172.16.0.5,192.168.50.1,62882,62960,6,2018-12-01 13:30:31.153264,0,1,Syn
